text,category
"Serviço Autônomo de Água e Esgoto de Salto - SAAE Salto Rua Nove de Julho, 1053 - Centro - Salto-SP - CEP 13320-005 Whatsapp: (11) 99984-3028 0800-7796-300 CONSUM.: SECRETARIA DA AÇÃO SOCIAL Nº DA LIGAÇÃO: 9730 - 16 LIGAÇÃO: PCA ANTONIO VIEIRA TAVARES, 36, SECRETARIA DA AÇÃO SOCIAL - CENTRO - CEP: 13320-229 PROP.: PREFEITURA DA ESTANCIA TURISTICA DE SALTO Código de Débito Automático 420000973016 ENTREGA: PCA ANTONIO VIEIRA TAVARES,36, DEP. CULTURAL - T CAT ECO HIDRÔMETRO LEIT. ATUAL LEIT. ANT. CONSUMO EMISSÃO REFERÊNCIA 4 1 Y15N266358 4603 4529 74 15/10/2025 AGO/2025 DATA E HORA DE LEITURA CONDIÇÃO DE LEITURA/FATURAMENTO DOCUMENTO MÉDIA LOTE 11/08/2025 12:39:00 EXCESSO DE CONSUMO 34 AG.BANCÁRIA E C.CORRENTE Descrição de Lançamentos Valores Lançados 0 T. Água 651,94 T. Afastamento 130,24 Mês/Ano Consumo TRATAM. ESGOTO 532,80 JUL/2025 127 ABR/2025 2 JUN/2025 0 MAR/2025 17 TOTAL A PAGAR: 1.314,98 MAI/2025 29 FEV/2025 26 Média.......................34 VENCIMENTO: 10/09/2025 Por que minha fatura mudou? Prezados contribuintes, o SAAE informa que os pagamentos das faturas com vencimento em junho de 2024 deverão ser realizados exclusivamente por esta via. Esta medida temporária visa garantir a eficiência no processo de retomada da Concessão dos Serviços Públicos de gestão comercial do saneamento, incluindo o afastamento, tratamento e destinação dos esgotos domésticos, conforme estabelecido no Contrato de Concessão n.º 5/1996. Estamos assumindo os serviços de saneamento do município de Salto. Por conta disso, se houver alguma divergência nos valores de sua conta, entre em contato com o número (11) 9 9984-3028, ligue para 0800 779-6300 ou acesse o site: www.saaesalto.sp.gov.br Agradecemos a compreensão e colaboração de todos. AUTENTICAÇÃO MECÂNICA 82620000013 9 14980307202 9 50910000097 5 30082025920 2 00009730082025920 PAGUE COM PIX VENCIMENTO: TOTAL A PAGAR: 10/09/2025 1.314,98 Nº DA LIGAÇÃO: REFERÊNCIA: 9730 - 16 AGO/2025 AUTENTICAÇÃO MECÂNICA",agua
"Serviço Autônomo de Água e Esgoto de Salto - SAAE Salto Rua Nove de Julho, 1053 - Centro - Salto-SP - CEP 13320-005 Whatsapp: (11) 99984-3028 0800-7796-300 CONSUM.: SECRETARIA DA AÇÃO SOCIAL Nº DA LIGAÇÃO: 9730 - 16 LIGAÇÃO: PCA ANTONIO VIEIRA TAVARES, 36, SECRETARIA DA AÇÃO SOCIAL - CENTRO - CEP: 13320-229 PROP.: PREFEITURA DA ESTANCIA TURISTICA DE SALTO Código de Débito Automático 420000973016 ENTREGA: PCA ANTONIO VIEIRA TAVARES,36, DEP. CULTURAL - T CAT ECO HIDRÔMETRO LEIT. ATUAL LEIT. ANT. CONSUMO EMISSÃO REFERÊNCIA 4 1 Y15N266358 4529 4373 156 15/10/2025 JUL/2025 DATA E HORA DE LEITURA CONDIÇÃO DE LEITURA/FATURAMENTO DOCUMENTO MÉDIA LOTE 10/07/2025 08:29:39 EXCESSO DE CONSUMO 16 AG.BANCÁRIA E C.CORRENTE Descrição de Lançamentos Valores Lançados 0 T. Água 1.488,44 T. Afastamento 298,45 Mês/Ano Consumo TRATAM. ESGOTO 1.235,71 JUN/2025 0 MAR/2025 17 MAI/2025 29 FEV/2025 26 TOTAL A PAGAR: 3.022,60 ABR/2025 2 JAN/2025 35 Média.......................16 VENCIMENTO: 10/08/2025 Por que minha fatura mudou? Prezados contribuintes, o SAAE informa que os pagamentos das faturas com vencimento em junho de 2024 deverão ser realizados exclusivamente por esta via. Esta medida temporária visa garantir a eficiência no processo de retomada da Concessão dos Serviços Públicos de gestão comercial do saneamento, incluindo o afastamento, tratamento e destinação dos esgotos domésticos, conforme estabelecido no Contrato de Concessão n.º 5/1996. Estamos assumindo os serviços de saneamento do município de Salto. Por conta disso, se houver alguma divergência nos valores de sua conta, entre em contato com o número (11) 9 9984-3028, ligue para 0800 779-6300 ou acesse o site: www.saaesalto.sp.gov.br Agradecemos a compreensão e colaboração de todos. AUTENTICAÇÃO MECÂNICA 82660000030 9 22600307202 3 50810000097 7 30072025020 2 00009730072025020 PAGUE COM PIX VENCIMENTO: TOTAL A PAGAR: 10/08/2025 3.022,60 Nº DA LIGAÇÃO: REFERÊNCIA: 9730 - 16 JUL/2025 AUTENTICAÇÃO MECÂNICA",agua
"Serviço Autônomo de Água e Esgoto de Salto - SAAE Salto Rua Nove de Julho, 1053 - Centro - Salto-SP - CEP 13320-005 Whatsapp: (11) 99984-3028 0800-7796-300 CONSUM.: CEMUS IV - Prof. ODILO DELLA PASCHOA Nº DA LIGAÇÃO: 10852 - 40 LIGAÇÃO: R DOS EXPEDICIONARIOS SALTENSES, 183, HID.T.-UNIVESP - CENTRO - CEP: 13320-260 PROP.: PREFEITURA DA ESTANCIA TURISTICA DE SALTO Código de Débito Automático 420001085240 ENTREGA: R DOS EXPEDICIONARIOS SALTENSES,183, HID.T.-UNIVESP CAT ECO HIDRÔMETRO LEIT. ATUAL LEIT. ANT. CONSUMO EMISSÃO REFERÊNCIA 4 1 Y20E049117 1234 1215 19 15/10/2025 OUT/2025 DATA E HORA DE LEITURA CONDIÇÃO DE LEITURA/FATURAMENTO DOCUMENTO MÉDIA LOTE 10/10/2025 10:00:00 NORMAL 26 AG.BANCÁRIA E C.CORRENTE Descrição de Lançamentos Valores Lançados 0 T. Água 64,22 T. Afastamento 12,73 Mês/Ano Consumo TRATAM. ESGOTO 51,30 SET/2025 27 JUN/2025 26 AGO/2025 6 MAI/2025 32 TOTAL A PAGAR: 128,25 JUL/2025 35 ABR/2025 28 Média.......................26 VENCIMENTO: 10/11/2025 Por que minha fatura mudou? Prezados contribuintes, o SAAE informa que os pagamentos das faturas com vencimento em junho de 2024 deverão ser realizados exclusivamente por esta via. Esta medida temporária visa garantir a eficiência no processo de retomada da Concessão dos Serviços Públicos de gestão comercial do saneamento, incluindo o afastamento, tratamento e destinação dos esgotos domésticos, conforme estabelecido no Contrato de Concessão n.º 5/1996. Estamos assumindo os serviços de saneamento do município de Salto. Por conta disso, se houver alguma divergência nos valores de sua conta, entre em contato com o número (11) 9 9984-3028, ligue para 0800 779-6300 ou acesse o site: www.saaesalto.sp.gov.br Agradecemos a compreensão e colaboração de todos. AUTENTICAÇÃO MECÂNICA 82640000001 2 28250307202 1 51110000108 6 52102025150 5 00010852102025150 PAGUE COM PIX VENCIMENTO: TOTAL A PAGAR: 10/11/2025 128,25 Nº DA LIGAÇÃO: REFERÊNCIA: 10852 - 40 OUT/2025 AUTENTICAÇÃO MECÂNICA",agua
"Serviço Autônomo de Água e Esgoto de Salto - SAAE Salto Rua Nove de Julho, 1053 - Centro - Salto-SP - CEP 13320-005 Whatsapp: (11) 99984-3028 0800-7796-300 CONSUM.: CEMUS IV - Prof. ODILO DELLA PASCHOA Nº DA LIGAÇÃO: 10852 - 40 LIGAÇÃO: R DOS EXPEDICIONARIOS SALTENSES, 183, HID.T.-UNIVESP - CENTRO - CEP: 13320-260 PROP.: PREFEITURA DA ESTANCIA TURISTICA DE SALTO Código de Débito Automático 420001085240 ENTREGA: R DOS EXPEDICIONARIOS SALTENSES,183, HID.T.-UNIVESP CAT ECO HIDRÔMETRO LEIT. ATUAL LEIT. ANT. CONSUMO EMISSÃO REFERÊNCIA 4 1 Y20E049117 1215 1188 27 15/10/2025 SET/2025 DATA E HORA DE LEITURA CONDIÇÃO DE LEITURA/FATURAMENTO DOCUMENTO MÉDIA LOTE 10/09/2025 08:43:54 NORMAL 26 AG.BANCÁRIA E C.CORRENTE Descrição de Lançamentos Valores Lançados 0 T. Água 111,24 T. Afastamento 22,41 Mês/Ano Consumo TRATAM. ESGOTO 91,80 AGO/2025 6 MAI/2025 32 JUL/2025 35 ABR/2025 28 TOTAL A PAGAR: 225,45 JUN/2025 26 MAR/2025 27 Média.......................26 VENCIMENTO: 10/10/2025 Por que minha fatura mudou? Prezados contribuintes, o SAAE informa que os pagamentos das faturas com vencimento em junho de 2024 deverão ser realizados exclusivamente por esta via. Esta medida temporária visa garantir a eficiência no processo de retomada da Concessão dos Serviços Públicos de gestão comercial do saneamento, incluindo o afastamento, tratamento e destinação dos esgotos domésticos, conforme estabelecido no Contrato de Concessão n.º 5/1996. Estamos assumindo os serviços de saneamento do município de Salto. Por conta disso, se houver alguma divergência nos valores de sua conta, entre em contato com o número (11) 9 9984-3028, ligue para 0800 779-6300 ou acesse o site: www.saaesalto.sp.gov.br Agradecemos a compreensão e colaboração de todos. AUTENTICAÇÃO MECÂNICA 82630000002 1 25450307202 0 51010000108 8 52092025830 5 00010852092025830 PAGUE COM PIX VENCIMENTO: TOTAL A PAGAR: 10/10/2025 225,45 Nº DA LIGAÇÃO: REFERÊNCIA: 10852 - 40 SET/2025 AUTENTICAÇÃO MECÂNICA",agua
"Serviço Autônomo de Água e Esgoto de Salto - SAAE Salto Rua Nove de Julho, 1053 - Centro - Salto-SP - CEP 13320-005 Whatsapp: (11) 99984-3028 0800-7796-300 CONSUM.: CEMUS IV - Prof. ODILO DELLA PASCHOA Nº DA LIGAÇÃO: 10852 - 40 LIGAÇÃO: R DOS EXPEDICIONARIOS SALTENSES, 183, HID.T.-UNIVESP - CENTRO - CEP: 13320-260 PROP.: PREFEITURA DA ESTANCIA TURISTICA DE SALTO Código de Débito Automático 420001085240 ENTREGA: R DOS EXPEDICIONARIOS SALTENSES,183, HID.T.-UNIVESP CAT ECO HIDRÔMETRO LEIT. ATUAL LEIT. ANT. CONSUMO EMISSÃO REFERÊNCIA 4 1 Y20E049117 1188 1182 6 15/10/2025 AGO/2025 DATA E HORA DE LEITURA CONDIÇÃO DE LEITURA/FATURAMENTO DOCUMENTO MÉDIA LOTE 11/08/2025 10:13:48 NORMAL 29 AG.BANCÁRIA E C.CORRENTE Descrição de Lançamentos Valores Lançados 0 T. Água 27,81 T. Afastamento 5,57 Mês/Ano Consumo TRATAM. ESGOTO 21,80 JUL/2025 35 ABR/2025 28 JUN/2025 26 MAR/2025 27 TOTAL A PAGAR: 55,18 MAI/2025 32 FEV/2025 23 Média.......................29 VENCIMENTO: 10/09/2025 Por que minha fatura mudou? Prezados contribuintes, o SAAE informa que os pagamentos das faturas com vencimento em junho de 2024 deverão ser realizados exclusivamente por esta via. Esta medida temporária visa garantir a eficiência no processo de retomada da Concessão dos Serviços Públicos de gestão comercial do saneamento, incluindo o afastamento, tratamento e destinação dos esgotos domésticos, conforme estabelecido no Contrato de Concessão n.º 5/1996. Estamos assumindo os serviços de saneamento do município de Salto. Por conta disso, se houver alguma divergência nos valores de sua conta, entre em contato com o número (11) 9 9984-3028, ligue para 0800 779-6300 ou acesse o site: www.saaesalto.sp.gov.br Agradecemos a compreensão e colaboração de todos. AUTENTICAÇÃO MECÂNICA 82640000000 4 55180307202 6 50910000108 0 52082025010 5 00010852082025010 PAGUE COM PIX VENCIMENTO: TOTAL A PAGAR: 10/09/2025 55,18 Nº DA LIGAÇÃO: REFERÊNCIA: 10852 - 40 AGO/2025 AUTENTICAÇÃO MECÂNICA",agua
"Serviço Autônomo de Água e Esgoto de Salto - SAAE Salto Rua Nove de Julho, 1053 - Centro - Salto-SP - CEP 13320-005 Whatsapp: (11) 99984-3028 0800-7796-300 CONSUM.: CEMUS IV - Prof. ODILO DELLA PASCHOA Nº DA LIGAÇÃO: 10852 - 40 LIGAÇÃO: R DOS EXPEDICIONARIOS SALTENSES, 183, HID.T.-UNIVESP - CENTRO - CEP: 13320-260 PROP.: PREFEITURA DA ESTANCIA TURISTICA DE SALTO Código de Débito Automático 420001085240 ENTREGA: R DOS EXPEDICIONARIOS SALTENSES,183, HID.T.-UNIVESP CAT ECO HIDRÔMETRO LEIT. ATUAL LEIT. ANT. CONSUMO EMISSÃO REFERÊNCIA 4 1 Y20E049117 1182 1147 35 15/10/2025 JUL/2025 DATA E HORA DE LEITURA CONDIÇÃO DE LEITURA/FATURAMENTO DOCUMENTO MÉDIA LOTE 10/07/2025 12:18:27 NORMAL 27 AG.BANCÁRIA E C.CORRENTE Descrição de Lançamentos Valores Lançados 0 T. Água 27,81 T. Afastamento 5,57 Mês/Ano Consumo TRATAM. ESGOTO 21,80 JUN/2025 26 MAR/2025 27 MAI/2025 32 FEV/2025 23 TOTAL A PAGAR: 55,18 ABR/2025 28 JAN/2025 23 Média.......................27 VENCIMENTO: 10/08/2025 Por que minha fatura mudou? Prezados contribuintes, o SAAE informa que os pagamentos das faturas com vencimento em junho de 2024 deverão ser realizados exclusivamente por esta via. Esta medida temporária visa garantir a eficiência no processo de retomada da Concessão dos Serviços Públicos de gestão comercial do saneamento, incluindo o afastamento, tratamento e destinação dos esgotos domésticos, conforme estabelecido no Contrato de Concessão n.º 5/1996. Estamos assumindo os serviços de saneamento do município de Salto. Por conta disso, se houver alguma divergência nos valores de sua conta, entre em contato com o número (11) 9 9984-3028, ligue para 0800 779-6300 ou acesse o site: www.saaesalto.sp.gov.br Agradecemos a compreensão e colaboração de todos. AUTENTICAÇÃO MECÂNICA 82650000000 3 55180307202 6 50810000108 2 52072025100 5 00010852072025100 PAGUE COM PIX VENCIMENTO: TOTAL A PAGAR: 10/08/2025 55,18 Nº DA LIGAÇÃO: REFERÊNCIA: 10852 - 40 JUL/2025 AUTENTICAÇÃO MECÂNICA",agua
"Serviço Autônomo de Água e Esgoto de Salto - SAAE Salto Rua Nove de Julho, 1053 - Centro - Salto-SP - CEP 13320-005 Whatsapp: (11) 99984-3028 0800-7796-300 CONSUM.: SECRETARIA DE COMUNICAÇÃO E TURISMO Nº DA LIGAÇÃO: 51656 - 83 LIGAÇÃO: ROD CONVENCAO REPUBLICANA, 3, SEC TURISMO - PORTO GOES - CEP: 13324-240 PROP.: SECRETARIA DE COMUNICAÇÃO E TURISMO Código de Débito Automático 420005165683 ENTREGA: ROD CONVENCAO REPUBLICANA,3, PONTE ESTAIADA CAT ECO HIDRÔMETRO LEIT. ATUAL LEIT. ANT. CONSUMO EMISSÃO REFERÊNCIA 4 1 Y19G004253 457 457 0 15/10/2025 SET/2025 DATA E HORA DE LEITURA CONDIÇÃO DE LEITURA/FATURAMENTO DOCUMENTO MÉDIA LOTE 22/09/2025 11:58:08 HIDRÔMETRO INACESSÍVEL 6 AG.BANCÁRIA E C.CORRENTE Descrição de Lançamentos Valores Lançados 0 T. Água 27,81 T. Afastamento 5,57 Mês/Ano Consumo TRATAM. ESGOTO 21,80 AGO/2025 9 MAI/2025 5 JUL/2025 9 ABR/2025 6 TOTAL A PAGAR: 55,18 JUN/2025 7 MAR/2025 0 Média.......................6 VENCIMENTO: 10/10/2025 Por que minha fatura mudou? Prezados contribuintes, o SAAE informa que os pagamentos das faturas com vencimento em junho de 2024 deverão ser realizados exclusivamente por esta via. Esta medida temporária visa garantir a eficiência no processo de retomada da Concessão dos Serviços Públicos de gestão comercial do saneamento, incluindo o afastamento, tratamento e destinação dos esgotos domésticos, conforme estabelecido no Contrato de Concessão n.º 5/1996. Estamos assumindo os serviços de saneamento do município de Salto. Por conta disso, se houver alguma divergência nos valores de sua conta, entre em contato com o número (11) 9 9984-3028, ligue para 0800 779-6300 ou acesse o site: www.saaesalto.sp.gov.br Agradecemos a compreensão e colaboração de todos. AUTENTICAÇÃO MECÂNICA 82610000000 7 55180307202 6 51010000516 2 56092025510 9 00051656092025510 PAGUE COM PIX VENCIMENTO: TOTAL A PAGAR: 10/10/2025 55,18 Nº DA LIGAÇÃO: REFERÊNCIA: 51656 - 83 SET/2025 AUTENTICAÇÃO MECÂNICA",agua
"Serviço Autônomo de Água e Esgoto de Salto - SAAE Salto Rua Nove de Julho, 1053 - Centro - Salto-SP - CEP 13320-005 Whatsapp: (11) 99984-3028 0800-7796-300 CONSUM.: SECRETARIA DE COMUNICAÇÃO E TURISMO Nº DA LIGAÇÃO: 51656 - 83 LIGAÇÃO: ROD CONVENCAO REPUBLICANA, 3, SEC TURISMO - PORTO GOES - CEP: 13324-240 PROP.: SECRETARIA DE COMUNICAÇÃO E TURISMO Código de Débito Automático 420005165683 ENTREGA: ROD CONVENCAO REPUBLICANA,3, PONTE ESTAIADA CAT ECO HIDRÔMETRO LEIT. ATUAL LEIT. ANT. CONSUMO EMISSÃO REFERÊNCIA 4 1 Y19G004253 457 448 9 15/10/2025 AGO/2025 DATA E HORA DE LEITURA CONDIÇÃO DE LEITURA/FATURAMENTO DOCUMENTO MÉDIA LOTE 21/08/2025 13:47:13 NORMAL 5 AG.BANCÁRIA E C.CORRENTE Descrição de Lançamentos Valores Lançados 0 T. Água 27,81 T. Afastamento 5,57 Mês/Ano Consumo TRATAM. ESGOTO 21,80 JUL/2025 9 ABR/2025 6 JUN/2025 7 MAR/2025 0 TOTAL A PAGAR: 55,18 MAI/2025 5 FEV/2025 10 Média.......................5 VENCIMENTO: 10/09/2025 Por que minha fatura mudou? Prezados contribuintes, o SAAE informa que os pagamentos das faturas com vencimento em junho de 2024 deverão ser realizados exclusivamente por esta via. Esta medida temporária visa garantir a eficiência no processo de retomada da Concessão dos Serviços Públicos de gestão comercial do saneamento, incluindo o afastamento, tratamento e destinação dos esgotos domésticos, conforme estabelecido no Contrato de Concessão n.º 5/1996. Estamos assumindo os serviços de saneamento do município de Salto. Por conta disso, se houver alguma divergência nos valores de sua conta, entre em contato com o número (11) 9 9984-3028, ligue para 0800 779-6300 ou acesse o site: www.saaesalto.sp.gov.br Agradecemos a compreensão e colaboração de todos. AUTENTICAÇÃO MECÂNICA 82640000000 4 55180307202 6 50910000516 4 56082025780 9 00051656082025780 PAGUE COM PIX VENCIMENTO: TOTAL A PAGAR: 10/09/2025 55,18 Nº DA LIGAÇÃO: REFERÊNCIA: 51656 - 83 AGO/2025 AUTENTICAÇÃO MECÂNICA",agua
"Serviço Autônomo de Água e Esgoto de Salto - SAAE Salto Rua Nove de Julho, 1053 - Centro - Salto-SP - CEP 13320-005 Whatsapp: (11) 99984-3028 0800-7796-300 CONSUM.: SECRETARIA DA AÇÃO SOCIAL Nº DA LIGAÇÃO: 9730 - 16 LIGAÇÃO: PCA ANTONIO VIEIRA TAVARES, 36, SECRETARIA DA AÇÃO SOCIAL - CENTRO - CEP: 13320-229 PROP.: PREFEITURA DA ESTANCIA TURISTICA DE SALTO Código de Débito Automático 420000973016 ENTREGA: PCA ANTONIO VIEIRA TAVARES,36, DEP. CULTURAL - T CAT ECO HIDRÔMETRO LEIT. ATUAL LEIT. ANT. CONSUMO EMISSÃO REFERÊNCIA 4 1 Y15N266358 4704 4685 19 15/10/2025 OUT/2025 DATA E HORA DE LEITURA CONDIÇÃO DE LEITURA/FATURAMENTO DOCUMENTO MÉDIA LOTE 10/10/2025 13:47:30 NORMAL 57 AG.BANCÁRIA E C.CORRENTE Descrição de Lançamentos Valores Lançados 0 T. Água 64,22 T. Afastamento 12,73 Mês/Ano Consumo TRATAM. ESGOTO 51,30 SET/2025 82 JUN/2025 0 AGO/2025 74 MAI/2025 29 TOTAL A PAGAR: 128,25 JUL/2025 127 ABR/2025 2 Média.......................57 VENCIMENTO: 10/11/2025 Por que minha fatura mudou? Prezados contribuintes, o SAAE informa que os pagamentos das faturas com vencimento em junho de 2024 deverão ser realizados exclusivamente por esta via. Esta medida temporária visa garantir a eficiência no processo de retomada da Concessão dos Serviços Públicos de gestão comercial do saneamento, incluindo o afastamento, tratamento e destinação dos esgotos domésticos, conforme estabelecido no Contrato de Concessão n.º 5/1996. Estamos assumindo os serviços de saneamento do município de Salto. Por conta disso, se houver alguma divergência nos valores de sua conta, entre em contato com o número (11) 9 9984-3028, ligue para 0800 779-6300 ou acesse o site: www.saaesalto.sp.gov.br Agradecemos a compreensão e colaboração de todos. AUTENTICAÇÃO MECÂNICA 82640000001 2 28250307202 1 51110000097 1 30102025070 2 00009730102025070 PAGUE COM PIX VENCIMENTO: TOTAL A PAGAR: 10/11/2025 128,25 Nº DA LIGAÇÃO: REFERÊNCIA: 9730 - 16 OUT/2025 AUTENTICAÇÃO MECÂNICA",agua
"Nota Fiscal MUNICIPIO DE SALTO Conta de Energia Elétrica AV TRANQUILLO GIANNINI 861 Nº 173191077 Série C Data de Emissão: 18/08/2025 DISTRITO INDUSTRIAL Data de Apresentação: 21/08/2025 13329-600 SALTO SP Pág: 01 de 02 Conta Contrato N° 230000099109 Leitura Próximo Mês: 09/09/2025 Endereço Alternativo Lote Roteiro de leitura N°. Medidor PN Reservado ao Fisco - 60012828 5D21.3037.46F1.CE6B.793A.A57C.CB86.13B5 Mantenha seus dados sempre atualizados, alguns itens determinam a tarifa e tributação de sua fatura de energia elétrica. Solicite os serviços disponíveis em nosso site com rapidez e segurança e reserve mais tempo para você em seu dia-a-dia. Mais informações acesse o endereço que consta no verso de sua conta. PM SALTO CNPJ: 46.634.507/0001-06 PCA ANTONIO VIERA TAVARES, 36 INSC.EST: 600118239115 CENTRO CLASSIFICAÇÃO: Convencional B3 Poder Público Municipal - Trifásico 230 / 115 V 13320-219 SALTO - SP 0800 010 2570 60012828 INSTALAÇÃO AGO/2025 23/09/2025 107,13 www.cpfl.com.br 2002001990 Cod. Descrição da Operação Mês Quant. Unid. Tarifa com Valor Total Base Cálculo Aliq. ICMS Base Cálculo PIS COFINS Bandeiras 115 N° 903704915884 Ref. Faturada Med. Tributos R$ da Operação ICMS R$ ICMS PIS/COFINS 0,82% 3,76% Tarifárias R$ (Dias) 0605Custo Disp Uso Sistema TUSD AGO/25 100,000 kWh 0,47300000 47,30 47,30 18,00 8,51 38,79 0,32 1,46 Vermelha P1 0601Disp Sistema-TE AGO/25 100,000 kWh 0,42010000 42,01 42,01 18,00 7,56 34,45 0,28 1,30 24 Dias 0601Adicional D Sist Bandeira AGO/25 100,000 kWh 0,06680000 6,68 6,68 18,00 1,20 5,48 0,04 0,21 Vermelha P2 0804Juros de Mora Fornec 1,41 07 Dias 0805Multa por Atraso Pgto Fornec 10,70 0805Atualização Monetária Fornec IPCA 0,33 Total Distribuidora 108,43 0903Retenção Consumo IRRF-1,2% 1,15- 0903Ret. Out. Fornec IRRF -1,2% 0,15- Total Consolidado 107,13 95,99 17,27 78,72 0,64 2,97 2025 AGO 0 31 Consumo TUSD TE Nº Energia Leitura Leitura Fator ConsumoTaxa de Perda Leitura JUL lllllllllllllllllllllllllllllllllllllllllll 424 32 Consumo kWh 0,37008000 0,32865000 07/08/202507/07/2025 Multipl. [kWh] [%] Próximo Mês JUN lllllllllllllllllllllllllllllllllllllllllllllllllllllllllll 584 29 31035606 Ativa 55756 55756 1,00 0 09/09/2025 MAI lllllllllllllllllllllllllllllllllllllllllllllllllllllllllll 579 33 ABR lllllllllllllllllllllllllllllllllllllllllllllllllllllllll 563 28 MAR lllllllllllllllllllllllllllllllllll 344 29 FEV llllllllllllllllllllllllllllllllllllllllllllllllllllllllllll 589 30 JAN llllllllllllllllllllllllllllllllllllllllllllllllll 494 29 20 2 4 N D O E V Z l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l l lllllllll 7 6 2 3 5 7 3 2 3 9 OUT lllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllll 742 32 Para consulta dos indicadores acesse nosso site www.cpfl.com.br SET llllllllllllllllllllllllllllllllllllllllllllllllllllllll 554 31 AGO llllllllllllllllllllllllllllllllllllllllllllllllll 495 32 CDE Escassez Hídrica TUSD R$ 0,01 TE R$ -0,18 Valor a pagar desta Nota Fiscal já contempla as retenções legais estabelecidas na Lei 9.430/1996. Nota Fiscal CódDébAut-Banco Total a Pagar (R$) Data de Vencimento Conta de Energia Elétrica 230000099109 107,13 23/09/2025 N° 173191077 Série C Essa conta poderá ser paga no credenciado mais perto de você. Confira a lista completa no site DROGARIA SAUDE AV. JOSE MARIA MARQUES DE OLIVEIRA 947 - JD. SAO JOAO ROSINETE MARIA DE LUCENA R ACACIO RODRIGUES DE MORAES SL 1 420 - JARDIM SALTENSE DROGARIA JARDIM ICARAI SALTO AV BRASILIA 890 - JARDIM UNIAO Pague aqui - PIX 836800000017 071301103363 634478352020 300000991095 Autenticação Mecânica",energia
